quiet,active,jailed,,,,,,,,,,,
850,7,263,,,,,,,,,,,
861,4,255,,,,,,,,,,,
883,1,236,,,,,,,,,,,
899,3,218,,,,,,,,,,,
908,4,208,,,,,,,,,,,
910,11,199,,,,,,,,,,,
857,51,212,,,,,,,,,,,
768,118,234,,,,,,,,,,,
702,147,271,,,,,,,,,,,
682,136,302,,,,,,,,,,,
668,116,336,,,,,,,,,,,
653,97,370,,,,,,,,,,,
645,81,394,,,,,,,,,,,
660,52,408,,,,,,,,,,,
676,40,404,,,,,,,,,,,
681,22,417,,,,,,,,,,,
706,14,400,,,,,,,,,,,
713,17,390,,,,,,,,,,,
737,4,379,,,,,,,,,,,
763,0,357,,,,,,,,,,,
778,0,342,,,,,,,,,,,
795,0,325,,,,,,,,,,,
802,5,313,,,,,,,,,,,
799,24,297,,,,,,,,,,,
770,50,300,,,,,,,,,,,
754,48,318,,,,,,,,,,,
775,16,329,,,,,,,,,,,
787,6,327,,,,,,,,,,,
778,21,321,,,,,,,,,,,
764,31,325,,,,,,,,,,,
762,18,340,,,,,,,,,,,
770,8,342,,,,,,,,,,,
762,18,340,,,,,,,,,,,
770,19,331,,,,,,,,,,,
776,18,326,,,,,,,,,,,
775,25,320,,,,,,,,,,,
775,33,312,,,,,,,,,,,
757,44,319,,,,,,,,,,,
752,35,333,,,,,,,,,,,
748,28,344,,,,,,,,,,,
738,55,327,,,,,,,,,,,
720,63,337,,,,,,,,,,,
731,39,350,,,,,,,,,,,
721,49,350,,,,,,,,,,,
711,54,355,,,,,,,,,,,
731,28,361,,,,,,,,,,,
739,22,359,,,,,,,,,,,
753,20,347,,,,,,,,,,,
765,11,344,,,,,,,,,,,
784,4,332,,,,,,,,,,,
801,0,319,,,,,,,,,,,
818,0,302,,,,,,,,,,,
842,0,278,,,,,,,,,,,
842,8,270,,,,,,,,,,,
857,10,253,,,,,,,,,,,
865,7,248,,,,,,,,,,,
851,15,254,,,,,,,,,,,
853,19,248,,,,,,,,,,,
866,6,248,,,,,,,,,,,
877,5,238,,,,,,,,,,,
864,17,239,,,,,,,,,,,
831,42,247,,,,,,,,,,,
744,101,275,,,,,,,,,,,
691,128,301,,,,,,,,,,,
675,105,340,,,,,,,,,,,
677,73,370,,,,,,,,,,,
677,46,397,,,,,,,,,,,
673,32,415,,,,,,,,,,,
690,32,398,,,,,,,,,,,
697,23,400,,,,,,,,,,,
711,10,399,,,,,,,,,,,
728,4,388,,,,,,,,,,,
728,15,377,,,,,,,,,,,
724,9,387,,,,,,,,,,,
749,13,358,,,,,,,,,,,
766,9,345,,,,,,,,,,,
784,9,327,,,,,,,,,,,
774,25,321,,,,,,,,,,,
765,27,328,,,,,,,,,,,
767,17,336,,,,,,,,,,,
778,8,334,,,,,,,,,,,
759,34,327,,,,,,,,,,,
729,48,343,,,,,,,,,,,
718,52,350,,,,,,,,,,,
713,32,375,,,,,,,,,,,
739,16,365,,,,,,,,,,,
755,8,357,,,,,,,,,,,
765,6,349,,,,,,,,,,,
768,14,338,,,,,,,,,,,
783,19,318,,,,,,,,,,,
792,23,305,,,,,,,,,,,
778,28,314,,,,,,,,,,,
767,39,314,,,,,,,,,,,
744,43,333,,,,,,,,,,,
746,34,340,,,,,,,,,,,
754,24,342,,,,,,,,,,,
752,30,338,,,,,,,,,,,
743,29,348,,,,,,,,,,,
758,14,348,,,,,,,,,,,
755,17,348,,,,,,,,,,,
747,19,354,,,,,,,,,,,
758,12,350,,,,,,,,,,,
759,14,347,,,,,,,,,,,
785,1,334,,,,,,,,,,,
808,0,312,,,,,,,,,,,
819,9,292,,,,,,,,,,,
799,30,291,,,,,,,,,,,
790,30,300,,,,,,,,,,,
778,40,302,,,,,,,,,,,
781,24,315,,,,,,,,,,,
792,10,318,,,,,,,,,,,
816,3,301,,,,,,,,,,,
816,7,297,,,,,,,,,,,
824,11,285,,,,,,,,,,,
834,5,281,,,,,,,,,,,
854,0,266,,,,,,,,,,,
866,4,250,,,,,,,,,,,
835,25,260,,,,,,,,,,,
834,27,259,,,,,,,,,,,
798,54,268,,,,,,,,,,,
751,71,298,,,,,,,,,,,
724,63,333,,,,,,,,,,,
703,55,362,,,,,,,,,,,
684,55,381,,,,,,,,,,,
696,36,388,,,,,,,,,,,
706,27,387,,,,,,,,,,,
718,8,394,,,,,,,,,,,
727,10,383,,,,,,,,,,,
730,8,382,,,,,,,,,,,
747,5,368,,,,,,,,,,,
762,3,355,,,,,,,,,,,
774,6,340,,,,,,,,,,,
779,13,328,,,,,,,,,,,
792,10,318,,,,,,,,,,,
802,4,314,,,,,,,,,,,
809,6,305,,,,,,,,,,,
815,7,298,,,,,,,,,,,
832,5,283,,,,,,,,,,,
857,1,262,,,,,,,,,,,
875,1,244,,,,,,,,,,,
860,20,240,,,,,,,,,,,
846,31,243,,,,,,,,,,,
799,61,260,,,,,,,,,,,
720,113,287,,,,,,,,,,,
674,128,318,,,,,,,,,,,
659,119,342,,,,,,,,,,,
664,87,369,,,,,,,,,,,
664,65,391,,,,,,,,,,,
676,34,410,,,,,,,,,,,
707,11,402,,,,,,,,,,,
724,11,385,,,,,,,,,,,
734,7,379,,,,,,,,,,,
750,4,366,,,,,,,,,,,
762,9,349,,,,,,,,,,,
779,6,335,,,,,,,,,,,
794,4,322,,,,,,,,,,,
795,3,322,,,,,,,,,,,
796,14,310,,,,,,,,,,,
787,28,305,,,,,,,,,,,
814,19,287,,,,,,,,,,,
822,11,287,,,,,,,,,,,
843,4,273,,,,,,,,,,,
846,5,269,,,,,,,,,,,
853,9,258,,,,,,,,,,,
873,1,246,,,,,,,,,,,
897,1,222,,,,,,,,,,,
904,4,212,,,,,,,,,,,
911,10,199,,,,,,,,,,,
888,24,208,,,,,,,,,,,
902,9,209,,,,,,,,,,,
892,24,204,,,,,,,,,,,
850,54,216,,,,,,,,,,,
805,67,248,,,,,,,,,,,
702,135,283,,,,,,,,,,,
653,153,314,,,,,,,,,,,
658,110,352,,,,,,,,,,,
661,72,387,,,,,,,,,,,
671,51,398,,,,,,,,,,,
674,40,406,,,,,,,,,,,
683,30,407,,,,,,,,,,,
687,24,409,,,,,,,,,,,
707,7,406,,,,,,,,,,,
731,2,387,,,,,,,,,,,
749,0,371,,,,,,,,,,,
763,2,355,,,,,,,,,,,
798,0,322,,,,,,,,,,,
