quiet,active,jailed,,,,,,,,,,,,
971,97,52,,,,,,"{
	""initialCopDensity"":0.04,
	""initialAgentDensity"":0.70,
	""vision"":7,
	""govermentLegitimacy"":0.82,
	""maxJailTerm"":30,
	""movement"":true,
	""extention1"":false,
	""tickTime"":1000
}",,,,,,
669,100,351,,,,,,,,,,,,
673,82,365,,,,,,,,,,,,
663,63,394,,,,,,,,,,,,
649,68,403,,,,,,,,,,,,
665,48,407,,,,,,,,,,,,
679,27,414,,,,,,,,,,,,
700,6,414,,,,,,,,,,,,
739,1,380,,,,,,,,,,,,
767,0,353,,,,,,,,,,,,
788,2,330,,,,,,,,,,,,
765,31,324,,,,,,,,,,,,
755,27,338,,,,,,,,,,,,
757,13,350,,,,,,,,,,,,
733,21,366,,,,,,,,,,,,
722,25,373,,,,,,,,,,,,
727,25,368,,,,,,,,,,,,
715,36,369,,,,,,,,,,,,
709,29,382,,,,,,,,,,,,
733,10,377,,,,,,,,,,,,
744,7,369,,,,,,,,,,,,
747,19,354,,,,,,,,,,,,
733,38,349,,,,,,,,,,,,
734,46,340,,,,,,,,,,,,
721,49,350,,,,,,,,,,,,
731,33,356,,,,,,,,,,,,
765,11,344,,,,,,,,,,,,
779,4,337,,,,,,,,,,,,
800,7,313,,,,,,,,,,,,
786,24,310,,,,,,,,,,,,
776,36,308,,,,,,,,,,,,
748,52,320,,,,,,,,,,,,
749,42,329,,,,,,,,,,,,
728,42,350,,,,,,,,,,,,
700,43,377,,,,,,,,,,,,
713,18,389,,,,,,,,,,,,
706,28,386,,,,,,,,,,,,
698,41,381,,,,,,,,,,,,
685,41,394,,,,,,,,,,,,
691,36,393,,,,,,,,,,,,
687,31,402,,,,,,,,,,,,
707,14,399,,,,,,,,,,,,
715,14,391,,,,,,,,,,,,
717,12,391,,,,,,,,,,,,
725,11,384,,,,,,,,,,,,
746,0,374,,,,,,,,,,,,
770,1,349,,,,,,,,,,,,
790,0,330,,,,,,,,,,,,
803,2,315,,,,,,,,,,,,
825,0,295,,,,,,,,,,,,
843,2,275,,,,,,,,,,,,
832,21,267,,,,,,,,,,,,
825,21,274,,,,,,,,,,,,
783,55,282,,,,,,,,,,,,
691,131,298,,,,,,,,,,,,
640,133,347,,,,,,,,,,,,
610,118,392,,,,,,,,,,,,
619,80,421,,,,,,,,,,,,
638,38,444,,,,,,,,,,,,
673,8,439,,,,,,,,,,,,
705,0,415,,,,,,,,,,,,
733,0,387,,,,,,,,,,,,
747,1,372,,,,,,,,,,,,
761,0,359,,,,,,,,,,,,
781,2,337,,,,,,,,,,,,
783,12,325,,,,,,,,,,,,
780,24,316,,,,,,,,,,,,
786,20,314,,,,,,,,,,,,
799,9,312,,,,,,,,,,,,
789,26,305,,,,,,,,,,,,
787,28,305,,,,,,,,,,,,
770,39,311,,,,,,,,,,,,
729,58,333,,,,,,,,,,,,
700,63,357,,,,,,,,,,,,
671,67,382,,,,,,,,,,,,
661,56,403,,,,,,,,,,,,
660,48,412,,,,,,,,,,,,
681,36,403,,,,,,,,,,,,
709,6,405,,,,,,,,,,,,
735,2,383,,,,,,,,,,,,
761,0,359,,,,,,,,,,,,
777,6,337,,,,,,,,,,,,
786,7,327,,,,,,,,,,,,
801,6,313,,,,,,,,,,,,
807,6,307,,,,,,,,,,,,
821,2,297,,,,,,,,,,,,
835,4,281,,,,,,,,,,,,
854,2,264,,,,,,,,,,,,
836,20,264,,,,,,,,,,,,
811,34,275,,,,,,,,,,,,
787,39,294,,,,,,,,,,,,
801,15,304,,,,,,,,,,,,
820,7,293,,,,,,,,,,,,
805,23,292,,,,,,,,,,,,
742,76,302,,,,,,,,,,,,
678,116,326,,,,,,,,,,,,
630,123,367,,,,,,,,,,,,
625,93,402,,,,,,,,,,,,
627,56,437,,,,,,,,,,,,
655,18,447,,,,,,,,,,,,
691,0,429,,,,,,,,,,,,
709,1,410,,,,,,,,,,,,
729,1,390,,,,,,,,,,,,
750,4,366,,,,,,,,,,,,
776,0,344,,,,,,,,,,,,
804,0,316,,,,,,,,,,,,
820,1,299,,,,,,,,,,,,
821,12,287,,,,,,,,,,,,
796,40,284,,,,,,,,,,,,
730,89,301,,,,,,,,,,,,
688,98,334,,,,,,,,,,,,
667,90,363,,,,,,,,,,,,
671,56,393,,,,,,,,,,,,
656,57,407,,,,,,,,,,,,
680,31,409,,,,,,,,,,,,
707,19,394,,,,,,,,,,,,
723,7,390,,,,,,,,,,,,
755,2,363,,,,,,,,,,,,
783,0,337,,,,,,,,,,,,
811,0,309,,,,,,,,,,,,
834,0,286,,,,,,,,,,,,
850,9,261,,,,,,,,,,,,
810,44,266,,,,,,,,,,,,
789,43,288,,,,,,,,,,,,
718,77,325,,,,,,,,,,,,
634,135,351,,,,,,,,,,,,
643,86,391,,,,,,,,,,,,
656,59,405,,,,,,,,,,,,
677,26,417,,,,,,,,,,,,
708,3,409,,,,,,,,,,,,
729,3,388,,,,,,,,,,,,
717,22,381,,,,,,,,,,,,
704,31,385,,,,,,,,,,,,
718,21,381,,,,,,,,,,,,
747,8,365,,,,,,,,,,,,
772,1,347,,,,,,,,,,,,
788,1,331,,,,,,,,,,,,
817,0,303,,,,,,,,,,,,
837,0,283,,,,,,,,,,,,
858,1,261,,,,,,,,,,,,
876,0,244,,,,,,,,,,,,
885,9,226,,,,,,,,,,,,
888,8,224,,,,,,,,,,,,
897,8,215,,,,,,,,,,,,
882,16,222,,,,,,,,,,,,
872,19,229,,,,,,,,,,,,
848,39,233,,,,,,,,,,,,
766,91,263,,,,,,,,,,,,
631,184,305,,,,,,,,,,,,
612,168,340,,,,,,,,,,,,
609,145,366,,,,,,,,,,,,
617,118,385,,,,,,,,,,,,
635,79,406,,,,,,,,,,,,
654,43,423,,,,,,,,,,,,
658,31,431,,,,,,,,,,,,
667,20,433,,,,,,,,,,,,
688,5,427,,,,,,,,,,,,
709,1,410,,,,,,,,,,,,
727,2,391,,,,,,,,,,,,
742,1,377,,,,,,,,,,,,
760,0,360,,,,,,,,,,,,
781,0,339,,,,,,,,,,,,
800,0,320,,,,,,,,,,,,
821,0,299,,,,,,,,,,,,
834,0,286,,,,,,,,,,,,
846,0,274,,,,,,,,,,,,
869,0,251,,,,,,,,,,,,
878,2,240,,,,,,,,,,,,
883,6,231,,,,,,,,,,,,
874,10,236,,,,,,,,,,,,
902,1,217,,,,,,,,,,,,
843,48,229,,,,,,,,,,,,
743,115,262,,,,,,,,,,,,
655,166,299,,,,,,,,,,,,
611,173,336,,,,,,,,,,,,
605,144,371,,,,,,,,,,,,
631,93,396,,,,,,,,,,,,
644,71,405,,,,,,,,,,,,
651,60,409,,,,,,,,,,,,
665,38,417,,,,,,,,,,,,
690,9,421,,,,,,,,,,,,
720,0,400,,,,,,,,,,,,
743,0,377,,,,,,,,,,,,
747,9,364,,,,,,,,,,,,
756,11,353,,,,,,,,,,,,
763,8,349,,,,,,,,,,,,
773,6,341,,,,,,,,,,,,
783,2,335,,,,,,,,,,,,
789,12,319,,,,,,,,,,,,
781,19,320,,,,,,,,,,,,
770,29,321,,,,,,,,,,,,
777,27,316,,,,,,,,,,,,
758,32,330,,,,,,,,,,,,
753,28,339,,,,,,,,,,,,
769,9,342,,,,,,,,,,,,
811,0,309,,,,,,,,,,,,
818,10,292,,,,,,,,,,,,
806,29,285,,,,,,,,,,,,
785,50,285,,,,,,,,,,,,
729,90,301,,,,,,,,,,,,
671,113,336,,,,,,,,,,,,
626,126,368,,,,,,,,,,,,
604,110,406,,,,,,,,,,,,
616,63,441,,,,,,,,,,,,
644,27,449,,,,,,,,,,,,
676,2,442,,,,,,,,,,,,
700,5,415,,,,,,,,,,,,
709,3,408,,,,,,,,,,,,
716,7,397,,,,,,,,,,,,
736,2,382,,,,,,,,,,,,
757,0,363,,,,,,,,,,,,
780,0,340,,,,,,,,,,,,
791,4,325,,,,,,,,,,,,
812,1,307,,,,,,,,,,,,
839,0,281,,,,,,,,,,,,
855,0,265,,,,,,,,,,,,
840,17,263,,,,,,,,,,,,
787,59,274,,,,,,,,,,,,
733,79,308,,,,,,,,,,,,
669,111,340,,,,,,,,,,,,
640,108,372,,,,,,,,,,,,
616,104,400,,,,,,,,,,,,
633,58,429,,,,,,,,,,,,
647,36,437,,,,,,,,,,,,
674,11,435,,,,,,,,,,,,
696,3,421,,,,,,,,,,,,
730,2,388,,,,,,,,,,,,
726,14,380,,,,,,,,,,,,
730,17,373,,,,,,,,,,,,
727,15,378,,,,,,,,,,,,
741,14,365,,,,,,,,,,,,
743,18,359,,,,,,,,,,,,
748,15,357,,,,,,,,,,,,
759,10,351,,,,,,,,,,,,
778,4,338,,,,,,,,,,,,
798,1,321,,,,,,,,,,,,
808,3,309,,,,,,,,,,,,
819,6,295,,,,,,,,,,,,
819,20,281,,,,,,,,,,,,
802,41,277,,,,,,,,,,,,
776,60,284,,,,,,,,,,,,
714,91,315,,,,,,,,,,,,
632,138,350,,,,,,,,,,,,
616,115,389,,,,,,,,,,,,
624,78,418,,,,,,,,,,,,
639,54,427,,,,,,,,,,,,
661,28,431,,,,,,,,,,,,
