quiet,active,jailed,,,,,,,,,,,
499,557,64,,,,,,"{
	""initialCopDensity"":0.04,
	""initialAgentDensity"":0.70,
	""vision"":7,
	""govermentLegitimacy"":0.62,
	""maxJailTerm"":30,
	""movement"":true,
	""extention1"":false,
	""tickTime"":1000
}",,,,,
332,126,662,,,,,,,,,,,
332,120,668,,,,,,,,,,,
348,101,671,,,,,,,,,,,
343,84,693,,,,,,,,,,,
331,103,686,,,,,,,,,,,
322,101,697,,,,,,,,,,,
310,87,723,,,,,,,,,,,
331,53,736,,,,,,,,,,,
371,27,722,,,,,,,,,,,
400,16,704,,,,,,,,,,,
435,3,682,,,,,,,,,,,
459,11,650,,,,,,,,,,,
457,30,633,,,,,,,,,,,
441,48,631,,,,,,,,,,,
407,91,622,,,,,,,,,,,
376,99,645,,,,,,,,,,,
337,114,669,,,,,,,,,,,
315,113,692,,,,,,,,,,,
312,100,708,,,,,,,,,,,
334,77,709,,,,,,,,,,,
345,61,714,,,,,,,,,,,
360,50,710,,,,,,,,,,,
350,49,721,,,,,,,,,,,
375,30,715,,,,,,,,,,,
407,19,694,,,,,,,,,,,
414,24,682,,,,,,,,,,,
418,29,673,,,,,,,,,,,
399,60,661,,,,,,,,,,,
370,96,654,,,,,,,,,,,
363,96,661,,,,,,,,,,,
366,80,674,,,,,,,,,,,
354,64,702,,,,,,,,,,,
374,44,702,,,,,,,,,,,
386,40,694,,,,,,,,,,,
395,35,690,,,,,,,,,,,
390,41,689,,,,,,,,,,,
389,41,690,,,,,,,,,,,
394,47,679,,,,,,,,,,,
394,45,681,,,,,,,,,,,
376,53,691,,,,,,,,,,,
345,89,686,,,,,,,,,,,
347,80,693,,,,,,,,,,,
349,77,694,,,,,,,,,,,
369,61,690,,,,,,,,,,,
375,55,690,,,,,,,,,,,
352,76,692,,,,,,,,,,,
352,67,701,,,,,,,,,,,
372,56,692,,,,,,,,,,,
400,34,686,,,,,,,,,,,
423,13,684,,,,,,,,,,,
457,0,663,,,,,,,,,,,
489,1,630,,,,,,,,,,,
508,12,600,,,,,,,,,,,
490,50,580,,,,,,,,,,,
438,116,566,,,,,,,,,,,
337,210,573,,,,,,,,,,,
323,223,574,,,,,,,,,,,
305,231,584,,,,,,,,,,,
296,215,609,,,,,,,,,,,
296,200,624,,,,,,,,,,,
299,178,643,,,,,,,,,,,
305,149,666,,,,,,,,,,,
310,122,688,,,,,,,,,,,
329,105,686,,,,,,,,,,,
345,85,690,,,,,,,,,,,
361,73,686,,,,,,,,,,,
389,65,666,,,,,,,,,,,
402,56,662,,,,,,,,,,,
391,68,661,,,,,,,,,,,
388,56,676,,,,,,,,,,,
398,56,666,,,,,,,,,,,
390,74,656,,,,,,,,,,,
379,78,663,,,,,,,,,,,
359,93,668,,,,,,,,,,,
343,98,679,,,,,,,,,,,
347,76,697,,,,,,,,,,,
336,89,695,,,,,,,,,,,
344,67,709,,,,,,,,,,,
353,45,722,,,,,,,,,,,
374,35,711,,,,,,,,,,,
392,24,704,,,,,,,,,,,
424,16,680,,,,,,,,,,,
419,30,671,,,,,,,,,,,
418,30,672,,,,,,,,,,,
406,50,664,,,,,,,,,,,
409,52,659,,,,,,,,,,,
385,64,671,,,,,,,,,,,
383,66,671,,,,,,,,,,,
347,86,687,,,,,,,,,,,
334,100,686,,,,,,,,,,,
329,88,703,,,,,,,,,,,
336,73,711,,,,,,,,,,,
350,45,725,,,,,,,,,,,
379,23,718,,,,,,,,,,,
419,9,692,,,,,,,,,,,
453,5,662,,,,,,,,,,,
478,12,630,,,,,,,,,,,
506,10,604,,,,,,,,,,,
484,52,584,,,,,,,,,,,
456,84,580,,,,,,,,,,,
410,120,590,,,,,,,,,,,
323,189,608,,,,,,,,,,,
296,190,634,,,,,,,,,,,
297,166,657,,,,,,,,,,,
303,151,666,,,,,,,,,,,
300,151,669,,,,,,,,,,,
297,133,690,,,,,,,,,,,
306,105,709,,,,,,,,,,,
325,74,721,,,,,,,,,,,
333,56,731,,,,,,,,,,,
369,28,723,,,,,,,,,,,
411,15,694,,,,,,,,,,,
423,18,679,,,,,,,,,,,
432,13,675,,,,,,,,,,,
465,5,650,,,,,,,,,,,
482,12,626,,,,,,,,,,,
458,49,613,,,,,,,,,,,
437,83,600,,,,,,,,,,,
376,130,614,,,,,,,,,,,
341,144,635,,,,,,,,,,,
327,133,660,,,,,,,,,,,
308,127,685,,,,,,,,,,,
311,108,701,,,,,,,,,,,
318,93,709,,,,,,,,,,,
339,81,700,,,,,,,,,,,
344,77,699,,,,,,,,,,,
361,65,694,,,,,,,,,,,
369,62,689,,,,,,,,,,,
386,46,688,,,,,,,,,,,
397,31,692,,,,,,,,,,,
379,57,684,,,,,,,,,,,
369,75,676,,,,,,,,,,,
345,100,675,,,,,,,,,,,
330,99,691,,,,,,,,,,,
325,94,701,,,,,,,,,,,
331,76,713,,,,,,,,,,,
320,70,730,,,,,,,,,,,
325,70,725,,,,,,,,,,,
330,64,726,,,,,,,,,,,
326,55,739,,,,,,,,,,,
357,27,736,,,,,,,,,,,
400,10,710,,,,,,,,,,,
439,8,673,,,,,,,,,,,
477,9,634,,,,,,,,,,,
501,11,608,,,,,,,,,,,
485,23,612,,,,,,,,,,,
434,63,623,,,,,,,,,,,
360,137,623,,,,,,,,,,,
327,163,630,,,,,,,,,,,
298,167,655,,,,,,,,,,,
296,161,663,,,,,,,,,,,
296,134,690,,,,,,,,,,,
298,118,704,,,,,,,,,,,
299,96,725,,,,,,,,,,,
305,78,737,,,,,,,,,,,
315,46,759,,,,,,,,,,,
347,18,755,,,,,,,,,,,
398,2,720,,,,,,,,,,,
440,0,680,,,,,,,,,,,
481,1,638,,,,,,,,,,,
512,8,600,,,,,,,,,,,
496,38,586,,,,,,,,,,,
437,101,582,,,,,,,,,,,
343,161,616,,,,,,,,,,,
297,188,635,,,,,,,,,,,
296,166,658,,,,,,,,,,,
296,154,670,,,,,,,,,,,
301,125,694,,,,,,,,,,,
305,106,709,,,,,,,,,,,
322,76,722,,,,,,,,,,,
320,67,733,,,,,,,,,,,
331,48,741,,,,,,,,,,,
341,32,747,,,,,,,,,,,
395,9,716,,,,,,,,,,,
429,13,678,,,,,,,,,,,
439,23,658,,,,,,,,,,,
462,19,639,,,,,,,,,,,
484,9,627,,,,,,,,,,,
462,48,610,,,,,,,,,,,
403,101,616,,,,,,,,,,,
369,112,639,,,,,,,,,,,
364,109,647,,,,,,,,,,,
374,95,651,,,,,,,,,,,
375,87,658,,,,,,,,,,,
364,78,678,,,,,,,,,,,
328,100,692,,,,,,,,,,,
313,104,703,,,,,,,,,,,
333,79,708,,,,,,,,,,,
355,59,706,,,,,,,,,,,
379,47,694,,,,,,,,,,,
395,47,678,,,,,,,,,,,
421,33,666,,,,,,,,,,,
450,25,645,,,,,,,,,,,
